股票代码,股票名称,变动日期,变动人,变动股数,成交均价,变动后持股数,与董监高关系,董监高职务
SH688131,皓元医药,2025-08-06,梅魁,-6000,56.0,6530.0,,核心技术人员
SH688080,映翰通,2025-08-06,韩传俊,-5000,49.07,3162273.0,本人,董事
SH688077,大地熊,2025-08-06,曹庆香,-136180,28.59,6074928.0,本人,董事
SH688049,炬芯科技,2025-08-06,龚建,5200,0.0,31200.0,,核心技术人员
SH688049,炬芯科技,2025-08-06,赵新中,3200,0.0,19200.0,,核心技术人员
SH605588,冠石科技,2025-08-06,门芳芳,-14000,49.37,1048501.0,本人,董事、高级管理人员
SH605588,冠石科技,2025-08-06,王顺利,-16000,49.42,348000.0,本人,董事、高级管理人员
SH603917,合力科技,2025-08-06,樊开曙,-50000,13.82,6438392.0,本人,监事
SH603766,隆鑫通用,2025-08-06,龚晖,-94900,12.35,1079250.0,本人,董事、高级管理人员
SH603766,隆鑫通用,2025-08-06,王建超,-20000,12.53,368750.0,本人,高级管理人员
SH603636,南威软件,2025-08-06,吴志雄,-1406000,12.33,194361607.0,本人,董事
SH603551,奥普科技,2025-08-06,张心予,679000,5.3,1030485.0,本人,高级管理人员
SH603551,奥普科技,2025-08-06,刘文龙,170000,5.3,766957.0,本人,董事
SH603258,电魂网络,2025-08-06,胡建平,-557500,21.26,22624600.0,本人,董事
SH603226,菲林格尔,2025-08-06,刘敦银,-1000,21.29,2169054.0,本人,高级管理人员
SH603225,新凤鸣,2025-08-06,许纪忠,-1200,12.44,13532876.0,本人,董事
SH603225,新凤鸣,2025-08-06,沈健彧,-70000,12.28,13683911.0,本人,董事
SH603189,*ST网达,2025-08-06,冯达,-210000,20.62,13267400.0,本人,董事
SH603110,东方材料,2025-08-06,许广彬,-80000,16.15,3010000.0,本人,董事
SH603036,如通股份,2025-08-06,周晓峰,-10000,17.34,1527500.0,本人,董事
SH601665,齐鲁银行,2025-08-06,高永生,200,5.0,163800.0,本人,高级管理人员
SH601086,国芳集团,2025-08-06,张辉阳,-275000,10.36,40050000.0,本人,董事
SH600410,华胜天成,2025-08-06,代双珠,-65000,12.07,460106.0,本人,董事
SZ301566,达利凯普,2025-08-05,吴继伟,-4000,18.0,17464900.0,本人,董事、高管
SZ301428,世纪恒通,2025-08-05,陶正林,-12500,41.59,545600.0,本人,董事、高管
SZ301428,世纪恒通,2025-08-05,胡海荣,-33000,41.68,769500.0,本人,监事
SZ301348,蓝箭电子,2025-08-05,赵秀珍,-100000,21.2,2022600.0,本人,董事、高管
SZ301160,翔楼新材,2025-08-05,张骁,-10000,66.2,1226700.0,本人,董事、高管
SZ301101,明月镜片,2025-08-05,谢公晚,-10000,44.6,4343600.0,本人,董事
SZ301101,明月镜片,2025-08-05,谢公兴,-37800,44.59,4296700.0,本人,董事、高管
SZ301101,明月镜片,2025-08-05,曾哲,-20200,44.62,2534400.0,本人,董秘、董事、高管
SZ301050,雷电微力,2025-08-05,桂峻,-32000,54.02,611900.0,本人,董事、高管
SZ301023,奕帆传动,2025-08-05,刘锦成,-20000,43.7,32309000.0,本人,董事
SZ300941,创识科技,2025-08-05,王其,-78400,26.77,3044600.0,本人,董事
SZ300941,创识科技,2025-08-05,王其,-571600,26.6,3044600.0,本人,董事
SZ300916,朗特智能,2025-08-05,苟兴荣,-146400,37.67,4376700.0,本人,监事
SZ300886,华业香料,2025-08-05,徐基平,-200000,29.3,11788600.0,本人,董事、高管
SZ300884,狄耐克,2025-08-05,黄发扬,-30000,13.69,90000.0,本人,高管
SZ300845,捷安高科,2025-08-05,郑乐观,-332000,11.89,30106600.0,本人,董事
SZ300845,捷安高科,2025-08-05,张安全,-253800,11.89,28886200.0,本人,董事
SZ300806,斯迪克,2025-08-05,蒋晓明,-3000,18.35,173000.0,本人,董事
SZ300724,捷佳伟创,2025-08-05,余仲,-184100,67.65,26378400.0,本人,董事、高管
SZ300700,岱勒新材,2025-08-05,康戒骄,-10200,11.16,1003200.0,本人,董事、高管
SZ300696,爱乐达,2025-08-05,魏雪松,-40000,31.56,216500.0,本人,高管
SZ300696,爱乐达,2025-08-05,陈苗,-33100,32.57,129300.0,本人,董秘、高管
SZ300681,英搏尔,2025-08-05,李红雨,-343800,31.1,16056200.0,本人,董事、高管
SZ300617,安靠智电,2025-08-05,王春梅,-1000,34.7,75500.0,本人,董事
SZ300577,开润股份,2025-08-05,高晓敏,-112000,20.84,3822700.0,本人,董事、高管
SZ300577,开润股份,2025-08-05,钟治国,-18600,20.7,1548100.0,本人,董事、高管
SZ300577,开润股份,2025-08-05,范劲松,-250000,20.74,122235500.0,本人,董事、高管
SZ300549,优德精密,2025-08-05,曾正雄,-638000,22.59,42010800.0,本人,董事
SZ300517,海波重科,2025-08-05,张海波,-300000,12.5,101526000.0,本人,董事
SZ300395,菲利华,2025-08-05,刘俊龙,-1500,80.0,249500.0,本人,高管
SZ300342,天银机电,2025-08-05,赵云文,-165000,18.32,6263000.0,本人,董事、高管
SZ300212,*ST易录,2025-08-05,林拥军,-595000,23.32,25961900.0,本人,董事
SZ300166,东方国信,2025-08-05,管连平,-2680000,9.56,175284800.0,本人,董事、高管
SZ003026,中晶科技,2025-08-05,徐一俊,-193500,31.01,32953100.0,本人,董事、高管
SZ002965,祥鑫科技,2025-08-05,陈荣,-621300,37.53,48858700.0,本人,董事
SZ002943,宇晶股份,2025-08-05,杨宇红,-250000,28.6,44441700.0,本人,董事
SZ002847,盐津铺子,2025-08-05,杨峰,-26200,71.0,78800.0,本人,高管
SZ002847,盐津铺子,2025-08-05,李汉明,-70800,70.15,212600.0,本人,高管
SZ002829,星网宇达,2025-08-05,迟家升,-546000,20.29,44912900.0,本人,董事、高管
SZ002708,光洋股份,2025-08-05,程上楠,-1955900,11.17,29237400.0,本人,董事
SZ002559,亚威股份,2025-08-05,朱鹏程,-200000,10.03,4301000.0,本人,董事、高管
SZ002527,新时达,2025-08-05,蔡亮,-600000,17.12,7315400.0,本人,高管
SZ002436,兴森科技,2025-08-05,邱醒亚,-1036200,17.15,243340300.0,本人,董事、高管
SZ001231,农心科技,2025-08-05,王小见,-21400,21.43,9762000.0,本人,董事
SZ000567,海德股份,2025-08-05,王磊,9800,6.51,69500.0,本人,董秘、高管
SZ000567,海德股份,2025-08-05,王忠坤,30800,6.51,77200.0,本人,高管
SZ000567,海德股份,2025-08-05,王广西,172500,6.5,479500.0,本人,董事
SH688786,悦安新材,2025-08-05,于缘宝,-15000,27.14,12191987.0,本人,董事
SH688733,壹石通,2025-08-05,郭敬新,-3000,20.1,9000.0,,核心技术人员
SH688717,艾罗能源,2025-08-05,李新富,100000,58.15,31170083.0,本人,董事、高级管理人员
SH688716,中研股份,2025-08-05,杨丽萍,-5000,42.5,725700.0,本人,董事、高级管理人员
SH688716,中研股份,2025-08-05,李振芳,-4000,40.53,24350.0,本人,董事
SH688716,中研股份,2025-08-05,平仕衡,-10000,42.53,81650.0,,核心技术人员
SH688609,九联科技,2025-08-05,许华,-2030000,9.03,13731820.0,本人,董事
SH688609,九联科技,2025-08-05,胡嘉惠,-1181800,9.0,25000020.0,本人,董事
SH688608,恒玄科技,2025-08-05,Liang Zhang,-20000,232.56,6514592.0,本人,董事
SH688580,伟思医疗,2025-08-05,陈莉莉,-1000,48.4,29625.0,本人,董事、高级管理人员
SH688551,科威尔,2025-08-05,蒋佳平,-450000,31.75,10509091.0,本人,董事
SH688518,联赢激光,2025-08-05,秦磊,-1700,22.62,305247.0,本人,高级管理人员
SH688518,联赢激光,2025-08-05,卢国杰,-10900,22.7,209053.0,本人,董事
SH688403,汇成股份,2025-08-05,陈汉宗,-30000,11.32,0.0,,核心技术人员
SH688367,工大高科,2025-08-05,程运安,-300000,20.09,2231510.0,本人,董事、高级管理人员、核心技术人员
SH688226,威腾电气,2025-08-05,施国斌,-5250,38.28,0.0,,核心技术人员
SH688080,映翰通,2025-08-05,韩传俊,-5000,48.0,3167273.0,本人,董事
SH688077,大地熊,2025-08-05,曹庆香,-218000,28.22,6211108.0,本人,董事
SH688002,睿创微纳,2025-08-05,马宏,1100000,19.64,70600000.0,本人,董事、核心技术人员
SH688002,睿创微纳,2025-08-05,陈文礼,1075000,19.64,2905000.0,本人,高级管理人员
SH688002,睿创微纳,2025-08-05,王宏臣,1100000,19.64,2669906.0,本人,董事、高级管理人员
SH605588,冠石科技,2025-08-05,王顺利,-11000,49.47,364000.0,本人,董事、高级管理人员
SH603985,恒润股份,2025-08-05,周洪亮,-390000,15.5,23491364.0,本人,董事、高级管理人员
SH603920,世运电路,2025-08-05,张天亮,400,32.61,400.0,,
SH603917,合力科技,2025-08-05,樊开曙,-70000,13.67,6488392.0,本人,监事
SH603332,苏州龙杰,2025-08-05,何小林,-70000,14.48,2718480.0,本人,董事、高级管理人员
SH603258,电魂网络,2025-08-05,胡建平,-95000,21.33,23182100.0,本人,董事、高级管理人员
SH603226,菲林格尔,2025-08-05,刘敦银,-1600,20.06,2170054.0,本人,高级管理人员
SH603225,新凤鸣,2025-08-05,许纪忠,-1000,12.2,13534076.0,本人,董事
SH603225,新凤鸣,2025-08-05,沈健彧,-25000,12.18,13753911.0,本人,董事
SH603189,*ST网达,2025-08-05,冯达,-62600,19.35,13477400.0,本人,董事
SH603110,东方材料,2025-08-05,许广彬,-202800,15.56,3090000.0,本人,董事
SH601311,骆驼股份,2025-08-05,刘科,-30000,9.28,34756667.0,本人,董事
SH600601,方正科技,2025-08-05,陈宏良,4060000,2.4,4060000.0,本人,董事、高级管理人员
SH600601,方正科技,2025-08-05,王喆,1440000,2.4,1440000.0,本人,董事、高级管理人员
SH600601,方正科技,2025-08-05,梁加庆,830000,2.4,830000.0,本人,高级管理人员
SH600601,方正科技,2025-08-05,周琳,910000,2.4,910000.0,本人,高级管理人员
SZ301428,世纪恒通,2025-08-04,陶正林,-5400,41.0,558100.0,本人,董事、高管
SZ301428,世纪恒通,2025-08-04,胡海荣,-38200,40.98,802500.0,本人,监事
SZ301300,远翔新材,2025-08-04,黄春荣,-2700,40.36,4594500.0,本人,董事
SZ301160,翔楼新材,2025-08-04,张骁,-20000,62.88,1236700.0,本人,董事、高管
SZ301101,明月镜片,2025-08-04,谢公兴,-75600,44.24,4334500.0,本人,董事、高管
SZ301101,明月镜片,2025-08-04,曾哲,-76200,44.24,2554600.0,本人,董秘、董事、高管
SZ301050,雷电微力,2025-08-04,桂峻,-30000,53.04,643900.0,本人,董事、高管
SZ301050,雷电微力,2025-08-04,张隆彪,-9300,52.13,93900.0,本人,董事、高管
SZ301037,保立佳,2025-08-04,衣志波,-39600,8.95,,本人,董事
SZ301037,保立佳,2025-08-04,杨惠静,-44800,8.95,7451600.0,本人,董事;高管
SZ301023,奕帆传动,2025-08-04,刘锦成,-95000,42.81,32329000.0,本人,董事
SZ300941,创识科技,2025-08-04,王其,-90000,26.34,3694600.0,本人,董事
SZ300941,创识科技,2025-08-04,丛登高,-530000,26.34,2180000.0,本人,董事、高管
SZ300916,朗特智能,2025-08-04,苟兴荣,-500000,35.03,4523100.0,本人,监事
SZ300724,捷佳伟创,2025-08-04,余仲,-482300,69.2,26562500.0,本人,董事、高管
SZ300700,岱勒新材,2025-08-04,康戒骄,-6700,11.06,1013400.0,本人,董事、高管
SZ300696,爱乐达,2025-08-04,魏雪松,-5400,30.12,256500.0,本人,高管
SZ300696,爱乐达,2025-08-04,陈苗,-10000,30.12,162400.0,本人,董秘、高管
SZ300681,英搏尔,2025-08-04,李红雨,-500000,29.95,16400000.0,本人,董事、高管
SZ300681,英搏尔,2025-08-04,李红雨,-431500,27.18,16400000.0,本人,董事、高管
SZ300679,电连技术,2025-08-04,陈锋,-13000,49.04,121600.0,本人,监事
SZ300598,诚迈科技,2025-08-04,黄海燕,-2900,43.14,11700.0,本人,董事、高管
SZ300598,诚迈科技,2025-08-04,王锦锋,-100,43.06,11700.0,本人,董事、高管
SZ300598,诚迈科技,2025-08-04,王锟,-6000,43.3,37800.0,本人,董秘、高管
SZ300591,万里马,2025-08-04,苏继祥,-73200,12.75,219900.0,本人,董秘
SZ300579,数字认证,2025-08-04,林雪焰,4600,34.76,1398400.0,本人,董事、高管
SZ300577,开润股份,2025-08-04,高晓敏,-29200,20.5,3934700.0,本人,董事、高管
SZ300577,开润股份,2025-08-04,钟治国,-31400,20.5,1566700.0,本人,董事、高管
SZ300577,开润股份,2025-08-04,范劲松,-100000,20.48,122485500.0,本人,董事、高管
SZ300549,优德精密,2025-08-04,曾正雄,-183800,22.47,42648800.0,本人,董事
SZ300511,雪榕生物,2025-08-04,龙鹏,27900,6.33,27900.0,本人,高管
SZ300383,光环新网,2025-08-04,袁丁,-175300,14.37,526100.0,本人,董事、高管
SZ300235,方直科技,2025-08-04,陈克让,2000,13.45,24157900.0,本人,董事
SZ300235,方直科技,2025-08-04,陈克让,-86300,13.39,24157900.0,本人,董事
SZ300212,*ST易录,2025-08-04,林拥军,-1252700,23.6,26556900.0,本人,董事
SZ300035,中科电气,2025-08-04,皮涛,-340300,16.16,10447500.0,本人,董事、高管
SZ300007,汉威科技,2025-08-04,肖锋,-16000,45.0,48000.0,本人,董秘、高管
SZ300007,汉威科技,2025-08-04,杨昌再,-7400,45.0,131800.0,本人,董事
SZ300007,汉威科技,2025-08-04,李志刚,-61800,46.55,185600.0,本人,董事、高管
SZ002992,宝明科技,2025-08-04,丁雪莲,-5000,63.0,629900.0,本人,监事
SZ002965,祥鑫科技,2025-08-04,陈荣,-155000,37.34,49480000.0,本人,董事
SZ002943,宇晶股份,2025-08-04,杨宇红,-1787200,27.15,44691700.0,本人,董事
SZ002829,星网宇达,2025-08-04,迟家升,-752600,19.72,45458900.0,本人,董事、高管
SZ002559,亚威股份,2025-08-04,潘恩海,-560000,9.91,3789800.0,本人,董事、高管
SZ002542,*ST中岩,2025-08-04,刘忠池,-1964800,3.85,30510500.0,本人,董事
SZ002215,诺普信,2025-08-04,谢文忠,-220000,11.81,1620000.0,本人,高管
SZ002215,诺普信,2025-08-04,莫谋钧,-235000,11.76,945000.0,本人,董秘
SZ002215,诺普信,2025-08-04,王时豪,-200,11.77,576700.0,本人,董事
SZ002215,诺普信,2025-08-04,李广泽,-130000,11.79,885600.0,本人,高管
SZ000567,海德股份,2025-08-04,蒲建平,40000,6.45,155800.0,本人,高管
SZ000567,海德股份,2025-08-04,王忠坤,46400,6.46,46400.0,本人,高管
SZ000567,海德股份,2025-08-04,梁译之,170400,6.47,366400.0,本人,董事、高管
SH688786,悦安新材,2025-08-04,于缘宝,-37542,25.27,12206987.0,本人,董事
SH688716,中研股份,2025-08-04,高芳,-20000,38.85,138736.0,本人,董事、高级管理人员
SH688716,中研股份,2025-08-04,李振芳,-4000,39.2,28350.0,本人,董事
SH688667,菱电电控,2025-08-04,郭子江,-2133,58.0,4267.0,,核心技术人员
SH688662,富信科技,2025-08-04,刘茂林,-3500,44.8,25000.0,,核心技术人员
SH688609,九联科技,2025-08-04,许华,-100000,10.69,15761820.0,本人,董事
SH688608,恒玄科技,2025-08-04,汤晓冬,-10000,235.4,18933018.0,本人,董事
SH688608,恒玄科技,2025-08-04,Liang Zhang,-50000,234.73,6534592.0,本人,董事
SH688586,江航装备,2025-08-04,赵宏韬,-10000,13.35,183345.0,,核心技术人员
SH688586,江航装备,2025-08-04,王伟,-50000,13.11,235878.0,,核心技术人员
SH688518,联赢激光,2025-08-04,秦磊,-90000,22.34,306947.0,本人,高级管理人员
SH688518,联赢激光,2025-08-04,李毅,-51300,22.25,481579.0,本人,董事
SH688518,联赢激光,2025-08-04,卢国杰,-22000,22.35,219953.0,本人,董事
SH688409,富创精密,2025-08-04,褚依辉,-1420,59.72,0.0,,核心技术人员
SH688409,富创精密,2025-08-04,李吉亮,-3896,61.24,2000.0,,核心技术人员
SH688409,富创精密,2025-08-04,张少杰,-1500,61.5,1624.0,,核心技术人员
SH688409,富创精密,2025-08-04,安朋娜,-1776,58.71,0.0,,核心技术人员
SH688208,道通科技,2025-08-04,罗永良,-14800,35.3,135078.0,,核心技术人员
SH688157,松井股份,2025-08-04,李玉良,-6800,41.5,140523.0,,核心技术人员
SH688157,松井股份,2025-08-04,伍松,-100000,39.18,3300718.0,,核心技术人员
SH688118,普元信息,2025-08-04,钱军,-13000,32.03,56765.0,,核心技术人员
SH688048,长光华芯,2025-08-04,叶葆靖,-4000,75.4,174970.0,,
SH603985,恒润股份,2025-08-04,周洪亮,-1324700,15.5,23881364.0,本人,董事、高级管理人员
SH603899,晨光股份,2025-08-04,陈雪玲,-180700,29.46,6075000.0,本人,董事、高级管理人员
SH603766,隆鑫通用,2025-08-04,龚晖,-115100,12.29,1174150.0,本人,董事、高级管理人员
SH603766,隆鑫通用,2025-08-04,王建超,-20000,12.28,388750.0,本人,高级管理人员
SH603226,菲林格尔,2025-08-04,刘敦银,-6000,19.28,2171654.0,本人,高级管理人员
SH603225,新凤鸣,2025-08-04,许纪忠,-900,12.23,13535076.0,本人,董事
SH603225,新凤鸣,2025-08-04,沈健彧,-34000,12.17,13778911.0,本人,董事
SH603209,兴通股份,2025-08-04,王良华,-207300,14.02,16249900.0,本人,董事
SH603189,*ST网达,2025-08-04,冯达,-20000,19.28,13540000.0,本人,董事
SH603110,东方材料,2025-08-04,许广彬,-135000,15.37,3292800.0,本人,董事
SH601086,国芳集团,2025-08-04,张辉阳,-2712000,10.26,40325000.0,本人,董事
SZ301369,联动科技,2025-08-01,邱少媚,-500,58.6,66000.0,本人,董秘、高管
SZ301369,联动科技,2025-08-01,李映辉,-5400,58.67,71000.0,本人,高管
SZ301126,达嘉维康,2025-08-01,陈珊瑚,-10000,13.93,150000.0,本人,董事、高管
SZ301126,达嘉维康,2025-08-01,李玉兰,-15000,13.68,165000.0,本人,高管
SZ301050,雷电微力,2025-08-01,桂峻,-16000,51.95,673900.0,本人,董事、高管
SZ301050,雷电微力,2025-08-01,刘凤娟,-9000,51.62,86400.0,本人,董秘
SZ300961,深水海纳,2025-08-01,李琴,-471200,18.2,6767700.0,本人,董事
SZ300916,朗特智能,2025-08-01,苟兴荣,-500000,34.43,5023100.0,本人,监事
SZ300761,立华股份,2025-08-01,程立力,-720000,15.75,257360100.0,本人,董事、高管
SZ300681,英搏尔,2025-08-01,李红雨,-261600,29.09,17331500.0,本人,董事、高管
SZ300679,电连技术,2025-08-01,陈锋,-26200,50.4,134600.0,本人,监事
SZ300678,中科信息,2025-08-01,钟勇,-20000,35.23,637400.0,本人,高管
SZ300598,诚迈科技,2025-08-01,黄海燕,-1000,43.11,14600.0,本人,董事、高管
SZ300598,诚迈科技,2025-08-01,王锦锋,-3800,43.0,11800.0,本人,董事、高管
SZ300598,诚迈科技,2025-08-01,王锟,-6000,43.1,43800.0,本人,董秘、高管
SZ300579,数字认证,2025-08-01,吴舜皋,-185200,35.79,755700.0,本人,监事
SZ300577,开润股份,2025-08-01,范劲松,-6600,20.47,122585500.0,本人,董事、高管
SZ300549,优德精密,2025-08-01,曾正雄,-214500,22.26,42832600.0,本人,董事
SZ300513,恒实科技,2025-08-01,钱苏晋,-1300000,9.29,20510200.0,本人,董事、高管
SZ300513,恒实科技,2025-08-01,张小红,-30000,9.18,9475700.0,本人,董事
SZ300513,恒实科技,2025-08-01,张小红,-1700000,9.29,9475700.0,本人,董事
SZ300484,蓝海华腾,2025-08-01,时仁帅,-700,21.0,2563100.0,本人,董事
SZ300476,胜宏科技,2025-08-01,陈勇,-19300,190.8,1991300.0,本人,董事、高管
SZ300476,胜宏科技,2025-08-01,赵启祥,-95000,192.38,1285700.0,本人,董事、高管
SZ300476,胜宏科技,2025-08-01,刘春兰,-26500,190.28,3151600.0,本人,董事
SZ300466,赛摩智能,2025-08-01,厉达,-1488000,8.74,77014500.0,本人,董事
SZ300235,方直科技,2025-08-01,陈克让,-163000,13.0,24242200.0,本人,董事
SZ300212,*ST易录,2025-08-01,林拥军,-400000,23.32,27809600.0,本人,董事
SZ003020,立方制药,2025-08-01,王清,-50000,26.89,1194600.0,本人,董事、高管
SZ003020,立方制药,2025-08-01,汪琴,-10000,27.12,563700.0,本人,监事
SZ003005,竞业达,2025-08-01,钱瑞,-5100,23.62,58495200.0,本人,董事
SZ002992,宝明科技,2025-08-01,丁雪莲,-5000,63.0,634900.0,本人,监事
SZ002947,恒铭达,2025-08-01,夏琛,-5000,34.15,9041700.0,本人,董事、高管
SZ002947,恒铭达,2025-08-01,夏琛,-130800,31.2,9041700.0,本人,董事、高管
SZ002940,昂利康,2025-08-01,潘小云,-10000,62.92,529600.0,本人,监事
SZ002931,锋龙股份,2025-08-01,李中,-82600,16.77,642000.0,本人,董事
SZ002931,锋龙股份,2025-08-01,卢国华,-90000,16.8,681700.0,本人,监事
SZ002829,星网宇达,2025-08-01,迟家升,-2450000,19.37,46211500.0,本人,董事、高管
SZ002542,*ST中岩,2025-08-01,刘忠池,-595800,3.9,32475300.0,本人,董事
SZ002215,诺普信,2025-08-01,谢文忠,-200000,11.51,1840000.0,本人,高管
